1,128,1000000,32,0,1147694
1,128,1000000,32,0,1167136
1,128,1000000,32,0,1167150
1,128,1000000,32,0,1172468
1,128,1000000,32,0,1181706
1,128,1000000,32,0,1181937
1,128,1000000,32,0,1189154
1,128,1000000,32,0,1197117
1,128,1000000,32,0,1197606
1,128,1000000,32,0,1205640
1,128,1000000,32,0,1220682
1,128,1000000,32,0,1220813
1,128,1000000,32,0,1220969
1,128,1000000,32,0,1228744
1,128,1000000,32,0,1228800
1,128,1000000,32,0,1229896
1,128,1000000,32,0,1229914
1,128,1000000,32,0,1235006
1,128,1000000,32,0,1235311
1,128,1000000,32,0,1250914
1,128,1000000,32,0,1251234
1,128,1000000,32,0,1251848
1,128,1000000,32,0,1251879
1,128,1000000,32,0,1264711
1,128,1000000,32,0,1264958
1,128,1000000,32,0,1265076
1,128,1000000,32,0,1265151
1,128,1000000,32,0,1265237
1,128,1000000,32,0,1272712
1,128,1000000,32,0,1273010
1,128,1000000,32,0,1273018
1,128,1000000,32,0,1273021
1,128,1000000,32,0,1274284
1,128,1000000,32,0,1277372
1,128,1000000,32,0,1286875
1,128,1000000,32,0,1287454
1,128,1000000,32,0,1287465
1,128,1000000,32,0,1287508
1,128,1000000,32,0,1304990
1,128,1000000,32,0,1305057
1,128,1000000,32,0,1305534
1,128,1000000,32,0,1312101
1,128,1000000,32,0,1312131
1,128,1000000,32,0,1312148
1,128,1000000,32,0,1313365
1,128,1000000,32,0,1313450
1,128,1000000,32,0,1313460
1,128,1000000,32,0,1320072
1,128,1000000,32,0,1320124
1,128,1000000,32,0,1320136
1,128,1000000,32,0,1320470
1,128,1000000,32,0,1320606
1,128,1000000,32,0,1320845
1,128,1000000,32,0,1330506
1,128,1000000,32,0,1331144
1,128,1000000,32,0,1331246
1,128,1000000,32,0,1351552
1,128,1000000,32,0,1351651
1,128,1000000,32,0,1353664
1,128,1000000,32,0,1353677
1,128,1000000,32,0,1353723
1,128,1000000,32,0,1353782
1,128,1000000,32,0,1353815
1,128,1000000,32,0,1353818
1,128,1000000,32,0,1353874
1,128,1000000,32,0,1353986
1,128,1000000,32,0,1353990
1,128,1000000,32,0,1354062
1,128,1000000,32,0,1354885
1,128,1000000,32,0,1354890
1,128,1000000,32,0,1354902
1,128,1000000,32,0,1354904
1,128,1000000,32,0,1358040
1,128,1000000,32,0,1358081
1,128,1000000,32,0,1358853
1,128,1000000,32,0,1369046
1,128,1000000,32,0,1369061
1,128,1000000,32,0,1369064
1,128,1000000,32,0,1371144
1,128,1000000,32,0,1371157
1,128,1000000,32,0,1371160
1,128,1000000,32,0,1371179
1,128,1000000,32,0,1379178
1,128,1000000,32,0,1379269
1,128,1000000,32,0,1379911
1,128,1000000,32,0,1379922
1,128,1000000,32,0,1379940
1,128,1000000,32,0,1380001
1,128,1000000,32,0,9873
1,128,1000000,32,0,9903
1,128,1000000,32,0,9915
1,128,1000000,32,0,9983
1,128,1000000,32,0,10795
1,128,1000000,32,0,10806
1,128,1000000,32,0,10809
1,128,1000000,32,0,10812
1,128,1000000,32,0,10814
1,128,1000000,32,0,10816
1,128,1000000,32,0,10819
1,128,1000000,32,0,10821
1,128,1000000,32,0,10823
1,128,1000000,32,0,10825
1,128,1000000,32,0,10827
1,128,1000000,32,0,10831
1,128,1000000,32,0,10834
1,128,1000000,32,0,10836
1,128,1000000,32,0,10838
1,128,1000000,32,0,10840
1,128,1000000,32,0,10842
1,128,1000000,32,0,10845
1,128,1000000,32,0,10847
1,128,1000000,32,0,27734
1,128,1000000,32,0,215004
1,128,1000000,32,0,254505
1,128,1000000,32,0,278588
1,128,1000000,32,0,395606
1,128,1000000,32,0,410507
1,128,1000000,32,0,419773
1,128,1000000,32,0,459604
1,128,1000000,32,0,600853
1,128,1000000,32,0,640742
1,128,1000000,32,0,641409
1,128,1000000,32,0,651718
1,128,1000000,32,0,664959
1,128,1000000,32,0,680504
1,128,1000000,32,0,705437
1,128,1000000,32,0,728555
1,128,1000000,32,0,759644
1,128,1000000,32,0,767727
1,128,1000000,32,0,786098
1,128,1000000,32,0,796962
1,128,1000000,32,0,796980
1,128,1000000,32,0,807509
1,128,1000000,32,0,807848
1,128,1000000,32,0,807883
1,128,1000000,32,0,812270
1,128,1000000,32,0,853692
1,128,1000000,32,0,853725
1,128,1000000,32,0,853728
1,128,1000000,32,0,853951
1,128,1000000,32,0,862657
1,128,1000000,32,0,862821
1,128,1000000,32,0,867740
1,128,1000000,32,0,878961
1,128,1000000,32,0,887799
1,128,1000000,32,0,888134
1,128,1000000,32,0,894766
1,128,1000000,32,0,920748
1,128,1000000,32,0,928189
1,128,1000000,32,0,934909
1,128,1000000,32,0,935456
1,128,1000000,32,0,956356
1,128,1000000,32,0,963466
1,128,1000000,32,0,963487
1,128,1000000,32,0,963519
1,128,1000000,32,0,1021336
1,128,1000000,32,0,1021508
1,128,1000000,32,0,1023987
1,128,1000000,32,0,1023999
1,128,1000000,32,0,1024003
1,128,1000000,32,0,1024005
1,128,1000000,32,0,1024008
1,128,1000000,32,0,1026190
1,128,1000000,32,0,1026205
1,128,1000000,32,0,1026255
1,128,1000000,32,0,1026263
1,128,1000000,32,0,1027033
1,128,1000000,32,0,1027042
1,128,1000000,32,0,1027045
1,128,1000000,32,0,1027048
1,128,1000000,32,0,1027050
1,128,1000000,32,0,1027133
1,128,1000000,32,0,1030957
1,128,1000000,32,0,1030982
1,128,1000000,32,0,1030985
1,128,1000000,32,0,1031029
1,128,1000000,32,0,1031093
1,128,1000000,32,0,1031120
1,128,1000000,32,0,1031148
1,128,1000000,32,0,1031150
1,128,1000000,32,0,1059370
1,128,1000000,32,0,1059435
1,128,1000000,32,0,1064675
1,128,1000000,32,0,1066759
1,128,1000000,32,0,1066790
1,128,1000000,32,0,1066795
1,128,1000000,32,0,1066818
1,128,1000000,32,0,1066838
1,128,1000000,32,0,1066883
1,128,1000000,32,0,1075144
1,128,1000000,32,0,1075270
1,128,1000000,32,0,1075798
1,128,1000000,32,0,1076034
1,128,1000000,32,0,1082648
1,128,1000000,32,0,1091752
1,128,1000000,32,0,1101284
1,128,1000000,32,0,1101319
1,128,1000000,32,0,1101573
1,128,1000000,32,0,1110264
1,128,1000000,32,0,1110601
1,128,1000000,32,0,1110820
1,128,1000000,32,0,1110847
1,128,1000000,32,0,1111193
1,128,1000000,32,0,1116904
1,128,1000000,32,0,1126065
1,128,1000000,32,0,1126076
1,128,1000000,32,0,1126099
1,128,1000000,32,0,1126128
1,128,1000000,32,0,1126158
1,128,1000000,32,0,1126169
1,128,1000000,32,0,1126174
1,128,1000000,32,0,1126202
1,128,1000000,32,0,1126214
1,128,1000000,32,0,1131676
1,128,1000000,32,0,1131840
1,128,1000000,32,0,1144335
1,128,1000000,32,0,1144644
1,128,1000000,32,0,1144791
1,128,1000000,32,0,1149944
1,128,1000000,32,0,1150063
1,128,1000000,32,0,1150241
1,128,1000000,32,0,1150265
1,128,1000000,32,0,1150872
1,128,1000000,32,0,1151088
1,128,1000000,32,0,1155687
1,128,1000000,32,0,1157016
1,128,1000000,32,0,1157041
1,128,1000000,32,0,1157072
1,128,1000000,32,0,1157099
1,128,1000000,32,0,1157154
1,128,1000000,32,0,1157157
1,128,1000000,32,0,1165819
1,128,1000000,32,0,1165828
1,128,1000000,32,0,1168158
1,128,1000000,32,0,1168209
1,128,1000000,32,0,1168213
1,128,1000000,32,0,1168216
1,128,1000000,32,0,1168225
1,128,1000000,32,0,1168233
1,128,1000000,32,0,12261
1,128,1000000,32,0,12292
1,128,1000000,32,0,12295
1,128,1000000,32,0,12297
1,128,1000000,32,0,12299
1,128,1000000,32,0,12301
1,128,1000000,32,0,12303
1,128,1000000,32,0,12306
1,128,1000000,32,0,12308
1,128,1000000,32,0,12311
1,128,1000000,32,0,12313
1,128,1000000,32,0,12316
1,128,1000000,32,0,12317
1,128,1000000,32,0,12320
1,128,1000000,32,0,12322
1,128,1000000,32,0,12325
1,128,1000000,32,0,12327
1,128,1000000,32,0,12328
1,128,1000000,32,0,12331
1,128,1000000,32,0,12336
1,128,1000000,32,0,12338
1,128,1000000,32,0,12340
1,128,1000000,32,0,12343
1,128,1000000,32,0,12345
1,128,1000000,32,0,12346
1,128,1000000,32,0,12348
1,128,1000000,32,0,12350
1,128,1000000,32,0,12351
1,128,1000000,32,0,12353
1,128,1000000,32,0,12355
1,128,1000000,32,0,12357
1,128,1000000,32,0,12359
1,128,1000000,32,0,12361
1,128,1000000,32,0,12364
1,128,1000000,32,0,12366
1,128,1000000,32,0,12368
